date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm,day_of_week,day_of_month,month,quarter,week_of_year,day_name,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_30,rolling_std_30,rolling_max_30,rolling_min_30
2023-03-17,Burger,88,0,0,0,0,27.1,0.1,4,17,3,1,11,Friday,86.0,92.0,93.0,84.0,112.0,94.0,15.340577998671508,119.0,76.0,108.85714285714286,38.07453649974394,229.0,76.0,103.46666666666667,30.16247192528631,229.0,72.0
2023-03-18,Burger,114,1,0,0,0,28.6,0.1,5,18,3,1,11,Saturday,88.0,119.0,114.0,141.0,120.0,93.42857142857143,15.501152030920322,119.0,76.0,108.5,38.25772923415411,229.0,76.0,102.7,30.256546740989158,229.0,72.0
2023-03-19,Burger,119,1,0,0,0,29.4,0.1,6,19,3,1,11,Sunday,114.0,109.0,122.0,125.0,130.0,92.71428571428571,14.185841365181204,114.0,76.0,108.5,38.25772923415411,229.0,76.0,103.36666666666666,30.278572522874907,229.0,72.0
2023-03-20,Burger,89,0,0,0,0,25.7,1.6,0,20,3,1,12,Monday,119.0,95.0,90.0,88.0,87.0,94.14285714285714,16.42587969667119,119.0,76.0,108.28571428571429,38.18462955255607,229.0,76.0,103.6,30.37421774216223,229.0,72.0
2023-03-21,Burger,86,0,0,0,0,28.7,0.6,1,21,3,1,12,Tuesday,89.0,81.0,127.0,83.0,75.0,93.28571428571429,16.529915161248898,119.0,76.0,108.21428571428571,38.222382833237305,229.0,76.0,102.56666666666666,30.324319742017273,229.0,72.0
2023-03-22,Burger,75,0,0,0,0,26.2,0.5,2,22,3,1,12,Wednesday,86.0,76.0,229.0,91.0,83.0,94.0,16.010413278030157,119.0,76.0,105.28571428571429,38.24300553731987,229.0,76.0,101.1,30.014192045396413,229.0,72.0
2023-03-23,Burger,80,0,0,0,0,25.4,0.6,3,23,3,1,12,Thursday,75.0,86.0,91.0,72.0,84.0,93.85714285714286,16.201116951500023,119.0,75.0,94.28571428571429,15.015010804210549,119.0,75.0,100.7,30.287302449296778,229.0,72.0
2023-03-24,Burger,94,0,0,0,0,26.7,0.4,4,24,3,1,12,Friday,80.0,88.0,92.0,93.0,84.0,93.0,16.83250823060319,119.0,75.0,93.5,15.480757286187796,119.0,75.0,100.86666666666666,30.154468226499944,229.0,72.0
2023-03-25,Burger,135,1,0,0,0,28.3,0.1,5,25,3,1,12,Saturday,94.0,114.0,119.0,114.0,141.0,93.85714285714286,16.687605894081436,119.0,75.0,93.64285714285714,15.475077446592385,119.0,75.0,101.23333333333333,29.996187497210748,229.0,72.0
2023-03-26,Burger,126,1,0,0,0,26.9,0.3,6,26,3,1,12,Sunday,135.0,119.0,109.0,122.0,125.0,96.85714285714286,21.965340663786254,135.0,75.0,94.78571428571429,17.89361111350441,135.0,75.0,102.93333333333334,30.427906126849653,229.0,72.0
2023-03-27,Burger,84,0,0,0,0,25.5,0.2,0,27,3,1,13,Monday,126.0,89.0,95.0,90.0,88.0,97.85714285714286,23.262477450668246,135.0,75.0,96.0,19.44222209522382,135.0,75.0,104.33333333333333,30.492885923671285,229.0,72.0
2023-03-28,Burger,80,0,0,0,0,26.6,0.0,1,28,3,1,13,Tuesday,84.0,86.0,81.0,127.0,83.0,97.14285714285714,23.653249046931837,135.0,75.0,95.21428571428571,19.706221475340584,135.0,75.0,102.43333333333334,29.899467569164955,229.0,72.0
2023-03-29,Burger,90,0,0,0,0,24.2,0.1,2,29,3,1,13,Wednesday,80.0,75.0,76.0,229.0,91.0,96.28571428571429,24.22611735100681,135.0,75.0,95.14285714285714,19.76343610290013,135.0,75.0,100.93333333333334,29.857054077067374,229.0,72.0
2023-03-30,Burger,92,0,0,0,0,25.8,0.3,3,30,3,1,13,Thursday,90.0,80.0,86.0,91.0,72.0,98.42857142857143,22.641092014720474,135.0,80.0,96.14285714285714,19.062073270309465,135.0,75.0,101.0,29.829399984717792,229.0,72.0
2023-03-31,Burger,95,0,0,0,0,26.3,0.8,4,31,3,1,13,Friday,92.0,94.0,88.0,92.0,93.0,100.14285714285714,21.435395738735085,135.0,80.0,96.57142857142857,18.883099019266872,135.0,75.0,101.3,29.687045822297282,229.0,72.0
2023-04-01,Burger,123,1,0,0,0,28.5,2.1,5,1,4,2,13,Saturday,95.0,135.0,114.0,119.0,114.0,100.28571428571429,21.390919301690154,135.0,80.0,97.07142857142857,18.730741024867864,135.0,75.0,101.43333333333334,29.64814739032048,229.0,72.0
2023-04-02,Burger,128,1,0,0,0,29.7,0.3,6,2,4,2,13,Sunday,123.0,126.0,119.0,109.0,122.0,98.57142857142857,18.41970994032495,126.0,80.0,97.71428571428571,19.495279789373186,135.0,75.0,103.13333333333334,29.363046601930346,229.0,75.0
2023-04-03,Burger,98,0,0,0,0,28.3,2.1,0,3,4,2,14,Monday,128.0,84.0,89.0,95.0,90.0,98.85714285714286,18.924662669195683,128.0,80.0,98.35714285714286,20.379503816928025,135.0,75.0,104.3,29.640547717029865,229.0,75.0
2023-04-04,Burger,90,0,0,0,0,26.8,1.0,1,4,4,2,14,Tuesday,98.0,80.0,86.0,81.0,127.0,100.85714285714286,17.799143906646623,128.0,80.0,99.0,20.20281777757385,135.0,75.0,103.76666666666667,29.603917882993045,229.0,75.0
2023-04-05,Burger,85,0,0,0,0,26.8,0.4,2,5,4,2,14,Wednesday,90.0,90.0,75.0,76.0,229.0,102.28571428571429,16.17317002233701,128.0,90.0,99.28571428571429,20.032391352424977,135.0,75.0,102.7,29.50061366982996,229.0,75.0
2023-04-06,Burger,95,0,0,0,0,26.9,2.6,3,6,4,2,14,Thursday,85.0,92.0,80.0,86.0,91.0,101.57142857142857,16.90026767891679,128.0,85.0,100.0,19.263357004347153,135.0,80.0,102.53333333333333,29.588829827735992,229.0,75.0
2023-04-07,Burger,103,0,0,0,0,26.7,0.5,4,7,4,2,14,Friday,95.0,95.0,94.0,88.0,92.0,102.0,16.65332799572882,128.0,85.0,101.07142857142857,18.46603653994306,135.0,80.0,101.46666666666667,29.251269743537655,229.0,75.0
2023-04-08,Burger,116,1,0,0,0,28.7,0.4,5,8,4,2,14,Saturday,103.0,123.0,135.0,114.0,119.0,103.14285714285714,16.36488691710138,128.0,85.0,101.71428571428571,18.3572604434599,135.0,80.0,97.26666666666667,16.631779578686935,135.0,75.0
2023-04-09,Burger,105,1,0,0,0,28.6,2.3,6,9,4,2,14,Sunday,116.0,128.0,126.0,119.0,109.0,102.14285714285714,15.115428888264548,128.0,85.0,100.35714285714286,16.293496309203537,128.0,80.0,98.1,16.930588518601823,135.0,75.0
2023-04-10,Burger,72,0,0,0,0,26.8,0.0,0,10,4,2,15,Monday,105.0,98.0,84.0,89.0,95.0,98.85714285714286,10.28637564011325,116.0,85.0,98.85714285714286,14.63324530416531,128.0,80.0,98.53333333333333,16.935441990166773,135.0,75.0
2023-04-11,Burger,91,0,0,0,0,28.1,1.6,1,11,4,2,15,Tuesday,72.0,90.0,80.0,86.0,81.0,95.14285714285714,14.484803202305327,116.0,72.0,98.0,15.869661428214599,128.0,72.0,96.96666666666667,17.149411035093284,135.0,72.0
2023-04-12,Burger,91,0,0,0,0,28.4,0.4,2,12,4,2,15,Wednesday,91.0,85.0,90.0,75.0,76.0,95.28571428571429,14.430457208213678,116.0,72.0,98.78571428571429,15.166656603466715,128.0,72.0,96.36666666666666,17.02834013684529,135.0,72.0
2023-04-13,Burger,74,0,0,0,0,27.0,2.5,3,13,4,2,15,Thursday,91.0,95.0,92.0,80.0,86.0,96.14285714285714,13.885586909076434,116.0,72.0,98.85714285714286,15.124392640607448,128.0,72.0,96.23333333333333,17.055049476436075,135.0,72.0
2023-04-14,Burger,186,0,1,0,0,28.4,0.6,4,14,4,2,15,Friday,74.0,103.0,95.0,94.0,88.0,93.14285714285714,16.24221425205056,116.0,72.0,97.57142857142857,16.458405781822535,128.0,72.0,96.0,17.31652589191959,135.0,72.0
2023-04-15,Burger,135,1,0,0,0,28.8,0.1,5,15,4,2,15,Saturday,186.0,116.0,123.0,135.0,114.0,105.0,38.99572626156178,186.0,72.0,104.07142857142857,28.746810620991095,186.0,72.0,99.66666666666667,23.48342531164952,186.0,72.0
2023-04-16,Burger,129,1,0,0,0,28.3,1.3,6,16,4,2,15,Sunday,135.0,105.0,128.0,126.0,119.0,107.71428571428571,40.520424009439424,186.0,72.0,104.92857142857143,29.523039987607905,186.0,72.0,101.3,24.193401779311195,186.0,72.0
2023-04-17,Burger,89,0,0,0,0,27.3,1.4,0,17,4,2,16,Monday,129.0,72.0,98.0,84.0,89.0,111.14285714285714,41.26107354972946,186.0,72.0,105.0,29.58429937028718,186.0,72.0,102.66666666666667,24.571266276624566,186.0,72.0
2023-04-18,Burger,88,0,0,0,0,27.3,0.9,1,18,4,2,16,Tuesday,89.0,91.0,90.0,80.0,86.0,113.57142857142857,39.01220810146965,186.0,74.0,104.35714285714286,29.844744783777205,186.0,72.0,101.83333333333333,24.597565527609913,186.0,72.0
2023-04-19,Burger,107,0,0,0,0,27.8,0.3,2,19,4,2,16,Wednesday,88.0,91.0,85.0,90.0,75.0,113.14285714285714,39.316784250616394,186.0,74.0,104.21428571428571,29.92343710057542,186.0,72.0,100.8,24.502498113317124,186.0,72.0
2023-04-20,Burger,82,0,0,0,0,27.1,1.5,3,20,4,2,16,Thursday,107.0,74.0,95.0,92.0,80.0,115.42857142857143,38.26598638851099,186.0,74.0,105.78571428571429,29.410041643128526,186.0,72.0,101.4,24.423843635493583,186.0,72.0
2023-04-21,Burger,171,0,0,1,0,30.2,1.7,4,21,4,2,16,Friday,82.0,186.0,103.0,95.0,94.0,116.57142857142857,36.918184962865865,186.0,82.0,104.85714285714286,29.97654760964664,186.0,72.0,101.26666666666667,24.521536394085153,186.0,72.0
2023-04-22,Burger,210,1,0,1,0,28.5,4.9,5,22,4,2,16,Saturday,171.0,135.0,116.0,123.0,135.0,114.42857142857143,32.37209262547565,171.0,82.0,109.71428571428571,34.77715556871425,186.0,72.0,104.46666666666667,27.10354771705323,186.0,72.0
2023-04-23,Burger,121,1,0,0,0,27.6,1.3,6,23,4,2,16,Sunday,210.0,129.0,105.0,128.0,126.0,125.14285714285714,48.63958803083676,210.0,82.0,116.42857142857143,43.94877137639351,210.0,72.0,108.8,32.84173123245539,210.0,72.0
2023-04-24,Burger,89,0,0,0,0,27.4,0.0,0,24,4,2,17,Monday,121.0,89.0,72.0,98.0,84.0,124.0,48.6278383918786,210.0,82.0,117.57142857142857,43.83660971891361,210.0,72.0,109.7,32.792082728231534,210.0,72.0
2023-04-25,Burger,72,0,0,0,0,28.3,3.2,1,25,4,2,17,Tuesday,89.0,88.0,91.0,90.0,80.0,124.0,48.6278383918786,210.0,82.0,118.78571428571429,42.697826591108765,210.0,74.0,108.16666666666667,32.64340598073364,210.0,72.0
2023-04-26,Burger,62,0,0,0,0,29.1,8.8,2,26,4,2,17,Wednesday,72.0,107.0,91.0,85.0,90.0,121.71428571428571,50.923846037373195,210.0,72.0,117.42857142857143,43.933015945981786,210.0,72.0,106.36666666666666,33.111601606076796,210.0,72.0
2023-04-27,Burger,85,0,0,0,0,27.9,0.1,3,27,4,2,17,Thursday,62.0,82.0,74.0,95.0,92.0,115.28571428571429,55.70671499234262,210.0,62.0,115.35714285714286,45.91397833550702,210.0,62.0,105.63333333333334,33.85922513048384,210.0,62.0
2023-04-28,Burger,86,0,0,0,0,27.8,0.5,4,28,4,2,17,Friday,85.0,171.0,186.0,103.0,95.0,115.71428571428571,55.418752198494055,210.0,62.0,116.14285714285714,45.24099084621438,210.0,62.0,105.8,33.74079695724972,210.0,62.0
2023-04-29,Burger,123,1,0,0,0,29.3,0.5,5,29,4,2,17,Saturday,86.0,210.0,135.0,116.0,123.0,103.57142857142857,50.36816833032916,210.0,62.0,109.0,41.06467694147485,210.0,62.0,105.66666666666667,33.81321240777546,210.0,62.0
2023-04-30,Burger,123,1,0,0,0,27.5,0.4,6,30,4,2,17,Sunday,123.0,121.0,129.0,105.0,128.0,91.14285714285714,23.06099572458907,123.0,62.0,108.14285714285714,40.60287436368774,210.0,62.0,106.7,33.854811709151136,210.0,62.0
2023-05-01,Burger,93,0,0,0,0,27.0,0.6,0,1,5,2,18,Monday,123.0,89.0,89.0,72.0,98.0,91.42857142857143,23.50075986613424,123.0,62.0,107.71428571428571,40.39693166457191,210.0,62.0,107.63333333333334,33.90705687238476,210.0,62.0
2023-05-02,Burger,89,0,0,0,0,27.1,3.0,1,2,5,2,18,Tuesday,93.0,72.0,88.0,91.0,90.0,92.0,23.48048835380825,123.0,62.0,108.0,40.268330751826134,210.0,62.0,106.63333333333334,33.88060510526425,210.0,62.0
2023-05-03,Burger,87,0,0,0,0,28.4,2.3,2,3,5,2,18,Wednesday,89.0,62.0,107.0,91.0,85.0,94.42857142857143,21.892594964638295,123.0,62.0,108.07142857142857,40.230995103688045,210.0,62.0,105.33333333333333,33.78056300273304,210.0,62.0
2023-05-04,Burger,83,0,0,0,0,27.4,2.1,3,4,5,2,18,Thursday,87.0,85.0,82.0,74.0,95.0,98.0,17.272328544041926,123.0,85.0,106.64285714285714,40.62512890934753,210.0,62.0,104.96666666666667,33.92230812468035,210.0,62.0
2023-05-05,Burger,90,0,0,0,0,28.3,6.9,4,5,5,2,18,Friday,83.0,86.0,171.0,186.0,103.0,97.71428571428571,17.537714462592344,123.0,83.0,106.71428571428571,40.579321318638684,210.0,62.0,104.73333333333333,34.05262998940624,210.0,62.0
2023-05-06,Burger,101,1,0,0,0,27.4,4.7,5,6,5,2,18,Saturday,90.0,123.0,210.0,135.0,116.0,98.28571428571429,17.153369792495216,123.0,83.0,100.92857142857143,36.25224509910087,210.0,62.0,104.9,33.96483983220874,210.0,62.0
2023-05-07,Burger,84,1,0,0,0,28.7,6.9,6,7,5,2,18,Sunday,101.0,123.0,121.0,129.0,105.0,95.14285714285714,13.496031162636255,123.0,83.0,93.14285714285714,18.270855913836865,123.0,62.0,105.1,33.92217258819746,210.0,62.0
2023-05-08,Burger,64,0,0,0,0,27.2,10.6,0,8,5,2,19,Monday,84.0,93.0,89.0,89.0,72.0,89.57142857142857,6.106202935188548,101.0,83.0,90.5,16.523875499968966,123.0,62.0,104.46666666666667,34.1394031959365,210.0,62.0
2023-05-09,Burger,87,0,0,0,0,30.7,3.6,1,9,5,2,19,Tuesday,64.0,89.0,72.0,88.0,91.0,85.42857142857143,11.148350294357666,101.0,64.0,88.71428571428571,17.984731008568446,123.0,62.0,102.73333333333333,34.84639528513419,210.0,62.0
2023-05-10,Burger,83,0,0,0,0,27.8,0.7,2,10,5,2,19,Wednesday,87.0,87.0,62.0,107.0,91.0,85.14285714285714,11.066896153672936,101.0,64.0,89.78571428571429,17.347926373217142,123.0,62.0,102.13333333333334,34.960799065015294,210.0,62.0
2023-05-11,Burger,81,0,0,0,0,27.0,1.2,3,11,5,2,19,Thursday,83.0,83.0,85.0,82.0,74.0,84.57142857142857,11.058287131635918,101.0,64.0,91.28571428571429,15.578232206554484,123.0,64.0,102.5,34.69050352016767,210.0,62.0
2023-05-12,Burger,98,0,0,0,0,26.6,2.8,4,12,5,2,19,Friday,81.0,90.0,86.0,171.0,186.0,84.28571428571429,11.131251587523847,101.0,64.0,91.0,15.738243475442884,123.0,64.0,102.16666666666667,34.85248057597705,210.0,62.0
2023-05-13,Burger,140,1,0,0,0,26.3,0.9,5,13,5,2,19,Saturday,98.0,101.0,123.0,210.0,135.0,85.42857142857143,12.177262183500224,101.0,64.0,91.85714285714286,15.771723201580263,123.0,64.0,102.4,34.79853346097346,210.0,62.0
2023-05-14,Burger,123,1,0,0,0,28.1,4.9,6,14,5,2,19,Sunday,140.0,84.0,123.0,121.0,129.0,91.0,23.83275057562578,140.0,64.0,93.07142857142857,18.730741024867946,140.0,64.0,104.6,35.026689331383416,210.0,62.0
2023-05-15,Burger,80,0,0,0,0,27.2,2.3,0,15,5,2,20,Monday,123.0,64.0,93.0,89.0,89.0,96.57142857142857,26.349301969610234,140.0,64.0,93.07142857142857,18.730741024867946,140.0,64.0,102.5,31.70961999141596,210.0,62.0
2023-05-16,Burger,63,0,0,0,0,24.8,5.0,1,16,5,2,20,Tuesday,80.0,87.0,89.0,72.0,88.0,98.85714285714286,23.60387377408312,140.0,80.0,92.14285714285714,19.054000762437198,140.0,64.0,100.66666666666667,31.35374732411381,210.0,62.0
2023-05-17,Burger,63,0,0,0,0,25.8,27.0,2,17,5,2,20,Wednesday,63.0,83.0,87.0,62.0,107.0,95.42857142857143,27.097706808615847,140.0,63.0,90.28571428571429,20.58912547710808,140.0,63.0,98.46666666666667,31.611579429427344,210.0,62.0
2023-05-18,Burger,67,0,0,0,0,27.7,3.3,3,18,5,2,20,Thursday,63.0,81.0,83.0,85.0,82.0,92.57142857142857,29.568322818274716,140.0,63.0,88.57142857142857,21.844606043296526,140.0,63.0,97.6,32.23042041301983,210.0,62.0
2023-05-19,Burger,86,0,0,0,0,27.5,0.1,4,19,5,2,20,Friday,67.0,98.0,90.0,86.0,171.0,90.57142857142857,30.923869652514465,140.0,63.0,87.42857142857143,22.565168140007902,140.0,63.0,96.9,32.67114090869597,210.0,62.0
2023-05-20,Burger,129,1,0,0,0,27.4,0.9,5,20,5,2,20,Saturday,86.0,140.0,101.0,123.0,210.0,88.85714285714286,30.775686136020553,140.0,63.0,87.14285714285714,22.55542623732186,140.0,63.0,96.2,32.672249112495614,210.0,62.0
2023-05-21,Burger,116,1,0,0,0,26.8,1.7,6,21,5,2,20,Sunday,129.0,123.0,84.0,123.0,121.0,87.28571428571429,27.873011353363893,129.0,63.0,89.14285714285714,24.98878869492425,140.0,63.0,97.76666666666667,33.09201730320181,210.0,62.0
2023-05-22,Burger,90,0,0,0,0,26.6,4.0,0,22,5,2,21,Monday,116.0,80.0,64.0,93.0,89.0,86.28571428571429,26.46830989261345,129.0,63.0,91.42857142857143,25.92804921824526,140.0,63.0,95.93333333333334,30.30071506306969,210.0,62.0
2023-05-23,Burger,96,0,0,0,0,27.3,0.1,1,23,5,2,21,Tuesday,90.0,63.0,87.0,89.0,72.0,87.71428571428571,26.342072088291623,129.0,63.0,93.28571428571429,24.71507970521593,140.0,63.0,91.93333333333334,21.310404344670168,140.0,62.0
2023-05-24,Burger,66,0,0,0,0,27.3,11.4,2,24,5,2,21,Wednesday,96.0,63.0,83.0,87.0,62.0,92.42857142857143,24.03370648940855,129.0,63.0,93.92857142857143,24.655984718067813,140.0,63.0,91.1,20.611931596479128,140.0,62.0
2023-05-25,Burger,91,0,0,0,0,25.7,4.0,3,25,5,2,21,Thursday,66.0,67.0,81.0,83.0,85.0,92.85714285714286,23.440908482313173,129.0,66.0,92.71428571428571,25.63479777846646,140.0,63.0,90.33333333333333,21.114357483807705,140.0,62.0
2023-05-26,Burger,88,0,0,0,0,28.6,16.2,4,26,5,2,21,Friday,91.0,86.0,98.0,90.0,86.0,96.28571428571429,20.613218135573913,129.0,66.0,93.42857142857143,25.42171780709847,140.0,63.0,90.96666666666667,20.82850058889532,140.0,62.0
2023-05-27,Burger,147,1,0,0,0,26.5,1.1,5,27,5,2,21,Saturday,88.0,129.0,140.0,101.0,123.0,96.57142857142857,20.46018200356583,129.0,66.0,92.71428571428571,25.423879058350597,140.0,63.0,91.83333333333333,20.110184987460677,140.0,63.0
2023-05-28,Burger,112,1,0,0,0,27.9,0.6,6,28,5,2,21,Sunday,147.0,116.0,123.0,84.0,123.0,99.14285714285714,25.68026850475248,147.0,66.0,93.21428571428571,26.472565106100216,147.0,63.0,93.9,22.435117177287598,147.0,63.0
2023-05-29,Burger,100,0,0,0,0,27.5,2.2,0,29,5,2,22,Monday,112.0,90.0,80.0,64.0,93.0,98.57142857142857,25.284100029182486,147.0,66.0,92.42857142857143,25.671637404594566,147.0,63.0,94.76666666666667,22.62083771328063,147.0,63.0
2023-05-30,Burger,106,0,0,0,0,26.4,1.8,1,30,5,2,22,Tuesday,100.0,96.0,63.0,87.0,89.0,100.0,24.999999999999833,147.0,66.0,93.85714285714286,25.48259479257653,147.0,63.0,94.0,22.012535613552913,147.0,63.0
2023-05-31,Burger,88,0,0,0,0,28.6,0.7,2,31,5,2,22,Wednesday,106.0,66.0,63.0,83.0,87.0,101.42857142857143,25.019040368334927,147.0,66.0,96.92857142857143,24.027113805078788,147.0,63.0,93.43333333333334,21.451924330261573,147.0,63.0
2023-06-01,Burger,90,0,0,0,1,24.4,5.3,3,1,6,2,22,Thursday,88.0,91.0,67.0,81.0,83.0,104.57142857142857,20.863501966010073,147.0,88.0,98.71428571428571,22.16868398102509,147.0,66.0,93.26666666666667,21.474818185306205,147.0,63.0
2023-06-02,Burger,126,0,0,0,1,22.1,4.0,4,2,6,2,22,Friday,90.0,88.0,86.0,98.0,90.0,104.42857142857143,20.975041858179278,147.0,88.0,100.35714285714286,20.420981453311487,147.0,66.0,93.3,21.46874231415823,147.0,63.0
2023-06-03,Burger,118,1,0,0,1,24.7,12.0,5,3,6,2,22,Saturday,126.0,147.0,129.0,140.0,101.0,109.85714285714286,20.931862247369427,147.0,88.0,103.21428571428571,21.046390413811018,147.0,66.0,94.6,22.240999729452845,147.0,63.0
2023-06-04,Burger,139,1,0,0,1,25.0,2.8,6,4,6,2,22,Sunday,118.0,112.0,116.0,123.0,84.0,105.71428571428571,14.115172518892116,126.0,88.0,102.42857142857143,20.197921773193677,147.0,66.0,95.76666666666667,22.527658606674045,147.0,63.0
2023-06-05,Burger,120,0,0,0,1,25.8,0.2,0,5,6,2,23,Monday,139.0,100.0,90.0,80.0,64.0,109.57142857142857,18.972411047422867,139.0,88.0,104.07142857142857,22.220795131222076,147.0,66.0,97.4,23.83361867846236,147.0,63.0
2023-06-06,Burger,64,0,0,0,1,24.7,19.5,1,6,6,2,23,Tuesday,120.0,106.0,96.0,63.0,87.0,112.42857142857143,18.79589620863306,139.0,88.0,106.21428571428571,22.20595405751352,147.0,66.0,98.03333333333333,24.182472041191197,147.0,63.0
2023-06-07,Burger,93,0,0,0,1,24.7,2.0,2,7,6,2,23,Wednesday,64.0,88.0,66.0,63.0,83.0,106.42857142857143,26.36827097641607,139.0,64.0,103.92857142857143,24.83008189742784,147.0,64.0,97.36666666666666,24.849177233771897,147.0,63.0
2023-06-08,Burger,68,0,0,0,0,24.5,4.5,3,8,6,2,23,Thursday,93.0,90.0,91.0,67.0,81.0,107.14285714285714,25.848459473300323,139.0,64.0,105.85714285714286,22.606524391311254,147.0,64.0,98.33333333333333,24.057880396980273,147.0,63.0
2023-06-09,Burger,52,0,0,0,0,22.2,12.9,4,9,6,2,23,Friday,68.0,126.0,88.0,86.0,98.0,104.0,29.376861643136625,139.0,64.0,104.21428571428571,24.523704612315292,147.0,64.0,97.7,24.610272595836573,147.0,63.0
2023-06-10,Burger,96,1,0,0,0,24.6,3.4,5,10,6,2,23,Saturday,52.0,118.0,147.0,129.0,140.0,93.42857142857143,33.20570805778788,139.0,52.0,101.64285714285714,27.996173207881856,147.0,52.0,96.66666666666667,25.867478361479577,147.0,52.0
2023-06-11,Burger,107,1,0,0,0,23.4,4.5,6,11,6,2,23,Sunday,96.0,139.0,112.0,116.0,123.0,90.28571428571429,31.48922718282269,139.0,52.0,98.0,24.77281388321313,139.0,52.0,97.16666666666667,25.6986291507911,147.0,52.0
2023-06-12,Burger,73,0,0,0,0,24.1,5.8,0,12,6,2,24,Monday,107.0,120.0,100.0,90.0,80.0,85.71428571428571,24.86439412569882,120.0,52.0,97.64285714285714,24.590827379508823,139.0,52.0,97.46666666666667,25.761148685747703,147.0,52.0
2023-06-13,Burger,71,0,0,0,0,24.7,7.6,1,13,6,2,24,Tuesday,73.0,64.0,106.0,96.0,63.0,79.0,19.916492328385967,107.0,52.0,95.71428571428571,25.43597867173625,139.0,52.0,95.23333333333333,24.83418574483971,147.0,52.0
2023-06-14,Burger,66,0,0,0,0,25.4,12.6,2,14,6,2,24,Wednesday,71.0,93.0,88.0,66.0,63.0,80.0,19.200694431885978,107.0,52.0,93.21428571428571,26.059631532399052,139.0,52.0,93.5,24.643317622598623,147.0,52.0
2023-06-15,Burger,75,0,0,0,0,23.7,3.7,3,15,6,2,24,Thursday,66.0,68.0,90.0,91.0,67.0,76.14285714285714,18.862913979804766,107.0,52.0,91.64285714285714,27.04300604267558,139.0,52.0,93.03333333333333,25.03719072779999,147.0,52.0
2023-06-16,Burger,104,0,0,0,0,23.2,1.4,4,16,6,2,24,Friday,75.0,52.0,126.0,88.0,86.0,77.14285714285714,18.54210138602187,107.0,52.0,90.57142857142857,27.4077874551527,139.0,52.0,93.43333333333334,24.633427433600076,147.0,52.0
2023-06-17,Burger,117,1,0,0,0,22.2,4.9,5,17,6,2,24,Saturday,104.0,96.0,118.0,147.0,129.0,84.57142857142857,17.15475777403182,107.0,66.0,89.0,25.803994920286414,139.0,52.0,94.8,24.01637372495182,147.0,52.0
2023-06-18,Burger,112,1,0,0,0,25.7,3.6,6,18,6,2,24,Sunday,117.0,107.0,139.0,112.0,116.0,87.57142857142857,20.911377627638625,117.0,66.0,88.92857142857143,25.718787762179954,139.0,52.0,96.46666666666667,23.754104303559263,147.0,52.0
2023-06-19,Burger,93,0,0,0,0,24.9,1.1,0,19,6,2,25,Monday,112.0,73.0,120.0,100.0,90.0,88.28571428571429,21.75403629761811,117.0,66.0,87.0,22.484182474319045,120.0,52.0,97.33333333333333,23.833232858883253,147.0,52.0
2023-06-20,Burger,81,0,0,0,0,25.4,3.3,1,20,6,2,25,Tuesday,93.0,71.0,64.0,106.0,96.0,91.14285714285714,20.699666433935153,117.0,66.0,85.07142857142857,20.506900473571864,117.0,52.0,96.13333333333334,23.078177979437186,147.0,52.0
2023-06-21,Burger,76,0,0,0,0,21.7,6.0,2,21,6,2,25,Wednesday,81.0,66.0,93.0,88.0,66.0,92.57142857142857,19.380893880805363,117.0,66.0,86.28571428571429,19.64856061053706,117.0,52.0,94.96666666666667,22.92338563989636,147.0,52.0
2023-06-22,Burger,92,0,0,0,0,23.2,3.0,3,22,6,2,25,Thursday,76.0,75.0,68.0,90.0,91.0,94.0,17.3589554217218,117.0,75.0,85.07142857142857,19.726843428393877,117.0,52.0,94.5,23.169167978751208,147.0,52.0
2023-06-23,Burger,80,0,0,0,0,23.2,32.5,4,23,6,2,25,Friday,92.0,104.0,52.0,126.0,88.0,96.42857142857143,15.328156475987987,117.0,76.0,86.78571428571429,19.163982930441573,117.0,52.0,94.36666666666666,23.171747561577554,147.0,52.0
2023-06-24,Burger,112,1,0,0,0,25.3,0.9,5,24,6,2,25,Saturday,80.0,117.0,96.0,118.0,147.0,93.0,16.02081978759695,117.0,76.0,88.78571428571429,16.535177286987317,117.0,66.0,94.83333333333333,22.717277844048184,147.0,52.0
2023-06-25,Burger,115,1,0,0,0,22.6,1.3,6,25,6,2,25,Sunday,112.0,112.0,107.0,139.0,112.0,92.28571428571429,14.840420992616295,112.0,76.0,89.92857142857143,17.591362765745487,117.0,66.0,95.53333333333333,22.917743966319016,147.0,52.0
2023-06-26,Burger,101,0,0,0,0,23.7,0.1,0,26,6,2,26,Monday,115.0,93.0,73.0,120.0,100.0,92.71428571428571,15.531841334435736,115.0,76.0,90.5,18.304055876730548,117.0,66.0,96.43333333333334,23.140773589032314,147.0,52.0
2023-06-27,Burger,62,0,0,0,0,24.6,18.3,1,27,6,2,26,Tuesday,101.0,81.0,71.0,64.0,106.0,93.85714285714286,15.847487407877894,115.0,76.0,92.5,17.766649829212536,117.0,66.0,94.9,21.109484712507562,139.0,52.0
